id,question,votes,tags
31088172,How to set the title text color of UIButton?,138,"ios, swift, uibutton"
37615405,Use different GoogleService-Info.plist for different build schemes,138,"ios, google-cloud-messaging, google-signin"
6121613,"Browse the files created on a device by the iOS application I'm developing, on workstation?",138,"xcode, ios"
25076276,Unable to find specific subclass of NSManagedObject,138,"ios, core-data, swift, nsmanagedobject"
2032818,Adding Core Data to existing iPhone project,138,"ios, core-data"
37945376,Use Xcode 7 with iOS 10,138,"ios, xcode"
37930506,Xcode 8 Console Garbage? [duplicate],138,"ios, xcode, xcode8"
7946699,iPhone Data Usage Tracking/Monitoring,138,"iphone, ios, sockets"
28248496,You are not authorised to use this service iTunes app upload error [closed],138,"ios, iphone, xcode, xcode6, app-store-connect"
8228411,Detecting when the 'back' button is pressed on a navbar,137,"iphone, objective-c, ios, xcode"
15746745,Handling an empty UITableView. Print a friendly message,137,"iphone, ios, uitableview, uiview"
26567413,Get input value from TextField in iOS alert in Swift,137,"ios, xcode, swift, input, uialertcontroller"
26641571,How to change button text in Swift Xcode 6?,137,"ios, swift"
2782454,Can I load a UIImage from a URL?,137,"ios, iphone, uiimage, uiimagepickercontroller"
1239000,Debugging App When Launched by Push Notification,137,"ios, iphone, push-notification"
24290989,Xcode 6 iPhone Simulator Application Support location,137,"ios, xcode, core-data, ios8, xcode6"
1861527,UITextField border color,137,"ios, colors, uikit, uitextfield, border"
30739473,NSURLSession/NSURLConnection HTTP load failed on iOS 9,137,"ios, afnetworking, nsurlsession, ios9, tls1.2"
3663058,How to create fixed space and flexible space bar button items programmatically?,137,"ios, iphone, xcode, uibarbuttonitem"
18680891,Displaying a message in iOS which has the same functionality as Toast in Android,137,"android, ios"
21461735,How to delete an app from iTunesConnect / App Store Connect,137,"ios, app-store-connect"
24170282,Swift performSelector:withObject:afterDelay: is unavailable [duplicate],137,"ios, objective-c, swift, xcode6"
573958,iPhone SDK: what is the difference between loadView and viewDidLoad?,137,"ios, objective-c, iphone, uiview"
4889601,position: fixed doesn't work on iPad and iPhone,137,"iphone, css, ipad, ios, mobile"
25845855,transparent navigation bar ios,136,"ios, iphone, swift, uinavigationbar"
22098493,How do I Disable the swipe gesture of UIPageViewController?,136,"ios, uiviewcontroller, uigesturerecognizer, uipageviewcontroller"
4779221,in iPhone App How to detect the screen resolution of the device,136,"ios, objective-c, cocoa-touch"
5630649,What is the difference between -viewWillAppear: and -viewDidAppear:?,136,"iphone, ios"
13510584,What's a reliable way to make an iOS app crash?,136,"iphone, objective-c, ios"
1977934,Detect backspace in empty UITextField,136,"ios, iphone, uitextfield, backspace"
6168919,How do I set up a simple delegate to communicate between two view controllers?,136,"ios, objective-c, iphone, delegates"
25426780,"How to have stored properties in Swift, the same way I had on Objective-C?",136,"ios, swift, associated-object"
499673,Getting a list of files in a directory with a glob,136,"ios, objective-c, iphone, cocoa, cocoa-touch"
24126708,UICollectionView inside a UITableViewCell — dynamic height?,136,"ios, uitableview, uicollectionview"
56568967,Detecting sheet was dismissed on iOS 13,136,"ios, swift, uiviewcontroller, uikit, ios13"
1816614,viewWillDisappear: Determine whether view controller is being popped or is showing a sub-view controller,135,"ios, iphone, cocoa-touch, uiviewcontroller, uikit"
2214957,How Do I Take a Screen Shot of a UIView?,135,"ios, objective-c, uiview, screenshot"
821818,Is there a way to hide the scroll indicators in a UIScrollView?,135,"ios, uiscrollview"
9575702,Segue to another storyboard?,135,"ios, xcode, cocoa-touch, ios5, uistoryboard"
46184859,Seeing black bars at the top and bottom of the iPhone X Simulator,135,"ios, uinavigationbar, ios-simulator, xcode9, iphone-x"
14807129,Missing Push Notification Entitlement,135,"ios, profile, apple-push-notifications"
25223407,Max length UITextField,134,"ios, swift, uitextfield, character, max"
2553746,How to change the blue highlight color of a UITableViewCell?,134,"ios, uitableview"
4314640,Setting Corner Radius on UIImageView not working,134,"iphone, ios, uiimageview, rounded-corners"
13133014,How can I create a UILabel with strikethrough text?,134,"ios, swift, cocoa-touch, uilabel, strikethrough"
29282447,unable to dequeue a cell with identifier Cell - must register a nib or a class for the identifier or connect a prototype cell in a storyboard,134,"ios, swift, iphone, xcode6"
30085246,App not setup: This app is still in development mode,134,"android, ios, api, facebook, facebook-login"
706240,How can I change the image displayed in a UIImageView programmatically?,134,"ios, uiimageview"
1590170,How big should a UIBarButtonItem image be?,134,"ios, uikit, uibarbuttonitem, uibaritem"
32501627,stringByAppendingPathComponent is unavailable,134,"ios, swift, swift2"
41278392,What does deployment target mean?,134,"ios, xcode, ios10"
3656391,What's the dSYM and how to use it? (iOS SDK),134,"debugging, sdk, compilation, ios"
13233181,Xcode changes unmodified storyboard and XIB files,134,"ios, xcode, interface-builder, storyboard, xib"
32730312,Reason: no suitable image found [closed],133,"ios, iphone, xcode, dyld"
2944294,How do I auto size a UIScrollView to fit its content,133,"iphone, ios, objective-c, cocoa-touch, uiscrollview"
24723431,Swift days between two NSDates,133,"ios, swift, date, date-difference"
19179358,Concurrent vs serial queues in GCD,133,"ios, multithreading, concurrency, grand-central-dispatch"
8260267,UITableView set to static cells. Is it possible to hide some of the cells programmatically?,133,"ios, objective-c, uitableview"
32981532,Difference between leftAnchor and leadingAnchor?,133,"ios, layout"
9898627,What is the difference between Pan and Swipe in iOS?,133,"ios, gesture-recognition, gestures"
20106036,Renew Push certificate and keep current App Store App working,133,"ios, push-notification, apple-push-notifications"
2286312,Method overloading in Objective-C?,133,"ios, objective-c, overloading"
46231372,Xcode 8.3.3 “No accounts with iTunes Connect access”,133,"ios, xcode, app-store-connect, xcode8"
14045208,How to “set a breakpoint in malloc_error_break to debug”,133,"iphone, ios"
11251988,How to center a subview of UIView,132,"iphone, objective-c, ios, ipad"
8641557,How to set UITextField height?,132,"iphone, ios, xcode, uitextfield"
2824435,UIScrollView not scrolling,132,"ios, iphone, ipad, uiscrollview"
2787093,Remove the cell highlight color of UITableView,132,"ios, objective-c, uitableview"
24215117,How to recognize swipe in all 4 directions,132,"ios, swift, swipe, direction, uiswipegesturerecognizer"
6589265,How to draw a custom UIView that is just a circle - iPhone app,132,"iphone, ios, ipad, uiview"
2647164,Bordered UITextView,132,"ios, quartz-core"
25902288,Detected a case where constraints ambiguously suggest a height of zero,132,"ios, objective-c, swift, xcode, uitableview"
34269399,How to control shadow spread and blur?,132,"ios, swift, uiview, core-graphics"
2219685,How can I enable zoom in on UIWebView which inside the UIScrollView?,132,"objective-c, ios, cocoa-touch, uiwebview, zooming"
6256748,Check if my app has a new version on AppStore,132,"ios, iphone, xcode, app-store, version"
39588223,Xcode 8 recompiling complete code every time,132,"ios, xcode"
10087985,Xcode doesn't see my iOS device but iTunes does,131,"iphone, ios, xcode, ipad, provisioning"
30953201,Adding blur effect to background in swift,131,"ios, swift"
16888780,"iOS app, programmatically get build version",131,"ios, objective-c"
31141806,Xcode 7 Beta warnings: Interface Orientations and Launch Storyboard,131,"ios, xcode"
37461703,"Print: Entry, “:CFBundleIdentifier”, Does Not Exist",131,"ios, reactjs, react-native"
26114831,How to parse JSON response from Alamofire API in Swift?,131,"ios, json, swift, alamofire"
9132826,Stop “developer tools access needs to take control of another process for debugging to continue” alert,131,"ios, ios-simulator, osx-lion"
3319209,Setting direction for UISwipeGestureRecognizer,131,"ios, iphone, swipe, uiswipegesturerecognizer"
38386339,What exactly is init coder aDecoder?,131,"ios, swift"
26455880,How to make iPhone vibrate using Swift?,130,"ios, iphone, swift, vibration"
38495793,Run react-native application on iOS device directly from command line?,130,"ios, react-native"
15078725,UITableView : viewForHeaderInSection: not called during reloadData:,130,"ios, uitableview, uitableviewsectionheader"
899600,How can I add CGPoint objects to an NSArray the easy way?,130,"ios, objective-c, iphone, cocoa-touch, uikit"
29503252,Get current scroll position of ScrollView in React Native,130,"ios, reactjs, react-native"
31216758,How can I add NSAppTransportSecurity to my info.plist file?,130,"ios, objective-c, xcode, ios9"
11131050,How can I save an image to the camera roll?,130,"iphone, ios, objective-c, ipad, camera"
31011062,How to Completely Uninstall Xcode and Clear All Settings,130,"ios, xcode, macos, uninstallation"
24871532,Xcode iOS 8 Keyboard types not supported,130,"ios, xcode, keyboard, swift, ios8"
8465659,"Understand convertRect:toView:, convertRect:FromView:, convertPoint:toView: and convertPoint:fromView: methods",130,"ios, layout, uiview"
44324595,Difference between DispatchQueue.main.async and DispatchQueue.main.sync,130,"ios, swift, multithreading, swift3, concurrency"
32061897,iOS push notification: how to detect if the user tapped on notification when the app is in background?,130,"ios, swift, push-notification, apple-push-notifications"
28708574,"How to remove extra empty cells in TableViewController, iOS - Swift",129,"ios, swift, tableview"
9908334,UILabel is not auto-shrinking text to fit label size,129,"iphone, objective-c, ios, cocoa-touch, ipad"
19819165,Imitate Facebook hide/show expanding/contracting Navigation Bar,129,"ios, iphone, objective-c, ios7, uinavigationbar"
11637709,Get the current displaying UIViewController on the screen in AppDelegate.m,129,"iphone, ios, uiviewcontroller, push-notification"
7277804,"iOS (iPhone, iPad, iPodTouch) view real-time console log terminal",129,ios
28393334,Get an array of property values from an object array,129,"ios, arrays, swift"
26109851,Code signing is required for product type Unit Test Bundle in SDK iOS 8.0,129,"ios, objective-c, xcode"
30852870,Displaying a stock iOS notification banner when your app is open and in the foreground?,129,"ios, uikit, apple-push-notifications, uilocalnotification, toast"
15422033,Why am I getting ibtool failed with exit code 255?,129,"ios, xcode"
38216090,Xcode Unit Testing with Cocoapods,129,"ios, xcode, unit-testing, cocoapods, xctest"
24643522,Fatal error: unexpectedly found nil while unwrapping an Optional values [duplicate],129,"ios, swift, uicollectionview"
18924589,UITableViewCell Separator disappearing in iOS7,129,"ios, objective-c, uitableview, cocoa-touch, uikit"
63500312,App Store Connect message: Your account will soon need to be migrated to federated auth,129,"ios, macos, app-store-connect, apple-developer, apple-developer-account"
18649920,UICollectionView current visible cell index,128,"ios, objective-c, ipad, uicollectionview"
6319417,What's a simple way to get a text input popup dialog box on an iPhone,128,"iphone, ios"
39711061,Xcode 8 - Missing Files warnings,128,"ios, cocoapods, xcode8"
34922331,Getting and Setting Cursor Position of UITextField and UITextView in Swift,128,"ios, swift, uitextfield, uitextview, uitextposition"
19822700,Difference between dispatch_async and dispatch_sync on serial queue?,128,"ios, multithreading, grand-central-dispatch"
40368211,“RCTBundleURLProvider.h” file not found - AppDelegate.m,128,"ios, xcode, react-native"
13788522,How to determine height of UICollectionView with FlowLayout,128,"ios, height, uicollectionview, autolayout"
22011106,"Error: CUICatalog: Invalid asset name supplied: (null), or invalid scale factor : 2.000000",128,"ios, objective-c, xcode5"
27053135,How to get a user's time zone?,128,"ios, xcode, swift, macos, nstimezone"
970475,How to compare UIColors?,128,"ios, objective-c, cocoa-touch, uiimageview, uicolor"
3988485,Passing parameters to addTarget:action:forControlEvents,128,"ios, objective-c, iphone, cocoa-touch, uicontrolevents"
18746703,No identities are available for signing Xcode 5,128,"ios, code-signing, xcode5, validating"
6907381,What is the documents directory (NSDocumentDirectory)?,128,"ios, nsdocumentdirectory"
31038759,Conditional Binding: if let error – Initializer for conditional binding must have Optional type,128,"ios, swift, optional-binding"
41663002,`React/RCTBridgeModule.h` file not found,128,"ios, xcode, reactjs, native, react-native-ios"
21125159,Which iOS app version/build number(s) MUST be incremented upon App Store release?,128,"ios, app-store, app-store-connect, mac-app-store"
9808621,Storyboard warning: prototype table cells must have reuse identifiers,128,"iphone, ios, xcode, storyboard"
7703806,RootViewController Switch Transition Animation,127,"objective-c, ios, xcode, cocoa-touch"
1354811,How can I take an UIImage and give it a black border?,127,"iphone, ios, objective-c, uiimageview, uiimage"
6480462,How to pre-populate the sms body text via an html link,127,"html, ios, hyperlink, sms"
7703052,Xcode doesn't show the line that causes a crash,127,"objective-c, ios, xcode, cocoa-touch, nsexception"
24640990,How do I get the key at a specific index from a Dictionary in Swift?,127,"ios, dictionary, swift"
12905568,How to use UIScrollView in Storyboard,127,"ios, xcode, uiscrollview, uistoryboard"
822599,How can I launch Safari from an iPhone app?,127,"ios, safari, launch"
5537297,iOS: how to perform a HTTP POST request?,127,"iphone, objective-c, ios"
769749,Is there a good charting library for iPhone? [closed],127,"ios, cocoa, cocoa-touch, charts, core-plot"
26105803,Center NSTextAttachment image next to single line UILabel,126,"ios, objective-c, swift, uilabel, nstextattachment"
10209427,Subtract 7 days from current date,126,"objective-c, ios, nsdate"
39307800,How to check current thread in Swift 3?,126,"ios, multithreading, swift3, nsthread"
22310526,Cordova: start specific iOS emulator image,126,"ios, iphone, cordova"
14718850,UIRefreshControl - beginRefreshing not working when UITableViewController is inside UINavigationController,126,"ios, objective-c, uitableview, uinavigationcontroller, uirefreshcontrol"
1442822,What is the second parameter of NSLocalizedString()?,126,"ios, objective-c, swift, xcode, localization"
5625651,Programmatically fire button click event?,126,"ios, objective-c, iphone"
19332283,Detecting taps on attributed text in a UITextView in iOS,126,"ios, objective-c, uitextview, textkit"
13296232,iOS: How does one animate to new autolayout constraint (height),126,"ios, uiview, autolayout, nslayoutconstraint"
2808078,"Is it possible to adjust x,y position for titleLabel of UIButton?",125,"ios, iphone, uibutton, textlabel"
22170688,Using Tint color on UIImageView,125,"ios, xcode, uiimageview, uibutton, tintcolor"
1567798,iPhone Simulator location,125,"iphone, objective-c, ios, xcode, ios-simulator"
31774006,How to get height of Keyboard?,125,"ios, swift, uikeyboard"
26460706,"UIAlertController custom font, size, color",125,"ios, objective-c, ios8, uialertview, uialertcontroller"
24146677,Swift Bridging Header import issue,125,"ios, swift, xcode6, bridging-header, objective-c-swift-bridge"
24136874,appearanceWhenContainedIn in Swift,125,"ios, swift, uiappearance"
4939698,How can a web application send push notifications to iOS devices? [closed],125,"ios, iphone, web-applications, apple-push-notifications"
24882834,WKWebView not loading local files under iOS 8,125,"ios, swift, ios8, wkwebview"
12496144,Can you autoplay HTML5 videos on the iPad?,125,"jquery, ios, objective-c, html, cocoa-touch"
7906804,Do I set properties to nil in dealloc when using ARC?,125,"objective-c, ios, automatic-ref-counting"
7747457,Clearing purchases from iOS in-app purchase sandbox for a test user,125,"iphone, ios, in-app-purchase"
37956482,Registering for Push Notifications in Xcode 8/Swift 3.0?,124,"ios, push-notification, swift3, ios10, unusernotificationcenter"
6178545,Adjust UIButton font size to width,124,"ios, objective-c"
26837371,How to change UIButton image in Swift,124,"ios, xcode, swift, uibutton"
26096402,Xcode MyProjectName-Bridging-Header.h does not exist,124,"ios, objective-c, xcode, swift"
46232812,Cordova app not displaying correctly on iPhone X (Simulator),124,"ios, cordova, phonegap, iphone-x"
25971147,UITableView dynamic cell heights only correct after some scrolling,124,"ios, uitableview, ios8, autolayout, ios-autolayout"
7072989,How to get my IP address programmatically on iOS/macOS?,124,"ios, macos, ip-address, ipv6"
41210249,Why do we use use_frameworks! in CocoaPods?,124,"ios, frameworks, cocoapods, static-libraries"
19197497,iOS 7.0 No code signing identities found,124,"ios, ios7, code-signing"
5995210,Disabling user selection in UIWebView,123,"ios, uiwebview, webkit, ios4, mobile-webkit"
31183431,Swift: delete all array elements,123,"ios, swift"
29465205,How to add minutes to current time in swift,123,"ios, swift, date"
6428461,Convert NSData to String?,123,"iphone, ios, sqlite, openssl, nsdata"
37509990,Migrating from UIWebView to WKWebView,123,"ios, swift, uiwebview, wkwebview"
26446346,Xcode6: Run two instances of the simulator,123,"ios, xcode, xcode6, simulator"
1490573,How can I programmatically check whether a keyboard is present in iOS app?,123,"ios, objective-c, swift, swiftui, keyboard"
5035057,How to get Core Data object from specific Object ID?,123,"ios, macos, cocoa, core-data, nsfetchrequest"
11171374,How to reduce iOS AVPlayer start delay,123,"ios, delay, avplayer"
26171739,Remove alpha channel in an image,122,"ios, image, alpha"
16845169,Error when trying to obtain a certificate: The specified item could not be found in the keychain,122,"ios, codesign"
30355133,Swift Framework: Umbrella header '[…].h' not found,122,"ios, swift, ios-frameworks"
32163848,How can I convert a String to an MD5 hash in iOS using Swift?,122,"ios, swift, md5"
12904410,Completion block for popViewController,122,"ios, cocoa-touch, uiview, uiviewcontroller, uiviewanimation"
25207373,Changing specific text's color using NSMutableAttributedString in Swift,122,"ios, swift, nsmutableattributedstring"
29462331,Is it possible to obtain a dynamic table view section header height using Auto Layout?,122,"ios, uitableview, ios8, autolayout"
39554177,Xcode 8 “the aps-environment entitlement is missing from the app's signature” on submit,122,"ios, xcode, apple-push-notifications, provisioning-profile, entitlements"
6420925,Load resources from relative path using local html in uiwebview,122,"ios, uiwebview"
849926,How to limit UITableView row reordering to a section,122,"ios, iphone, uitableview, cocoa-touch"
28329185,How to prevent screen lock on my application with swift on iOS,122,"ios, swift, locking, screen"
44473146,“This function declaration is not a prototype” warning in Xcode 9,122,"ios, objective-c, xcode, ios11, xcode9-beta"
758212,Collapse sequences of white space into a single character and trim string,122,"objective-c, ios, nsstring"
8186375,Storyboard - refer to ViewController in AppDelegate,122,"iphone, objective-c, ios, uiviewcontroller, storyboard"
5755902,How to use NSCache,122,"ios, objective-c, xcode, cocoa, nscache"
21680573,Cocoapods setup stuck on pod setup command on terminal,121,"ios, ruby, git, xcode5, cocoapods"
24023639,Xcode Command /usr/bin/codesign failed with exit code 1 : errSecInternalComponent,121,"ios, xcode, certificate, provisioning-profile"
2515998,iPhone UIButton - image position,121,"ios, iphone, cocoa-touch, uibutton, imageedgeinsets"
1247113,iPhone Keyboard Covers UITextField,121,"ios, iphone, keyboard, uitextfield"
7535498,UIButton custom font vertical alignment,121,"ios, objective-c, fonts, vertical-alignment"
25951980,Do something every x minutes in Swift,121,"ios, swift, setinterval, intervals, repeat"
11622579,How to pinch out in iOS simulator when map view is only a portion of the screen?,121,"ios, mkmapview, simulator"
990976,How to create a colored 1x1 UIImage on the iPhone dynamically?,121,"ios, uiimage, core-graphics, quartz-graphics"
9906966,Completion handler for UINavigationController “pushViewController:animated”?,121,"ios, uinavigationcontroller, handler, pushviewcontroller"
37370801,How to add a Container View programmatically,121,"ios, cocoa-touch, subview, uicontainerview, childviewcontroller"
166712,How to show the loading indicator in the top status bar,121,"ios, cocoa-touch"
57517803,How to remove the default Navigation Bar space in SwiftUI NavigationView,121,"ios, swift, swiftui-list, swiftui"
14636891,Dismissing a Presented View Controller,121,"iphone, ios, objective-c, cocoa-touch, uiviewcontroller"
7886096,Unbalanced calls to begin/end appearance transitions for <UITabBarController: 0x197870>,121,"ios, ios4, uitabbarcontroller"
22895465,"Paging UICollectionView by cells, not screen",121,"ios, objective-c, uicollectionview, uicollectionviewlayout"
8862023,In which situations do we need to write the __autoreleasing ownership qualifier under ARC?,121,"objective-c, ios, memory-management, automatic-ref-counting"
30812777,"Cannot install cocoa pods after uninstalling, results in error",120,"ios, terminal, installation, cocoapods"
32751225,iOS Universal Links are not opening in-app,120,"ios, objective-c, xcode, ios9, ios-universal-links"
38874517,How to make a simple rounded button in Storyboard?,120,"ios, xcode, uibutton, storyboard"
5337337,Could not load NIB in bundle,120,"ios, iphone, xcode, titanium, appcelerator"
24081731,How to create UILabel programmatically using Swift?,120,"ios, swift"
2025471,Do I need to disable NSLog before release Application?,120,"ios, iphone, nslog"
4189621,Setting the zoom level for a MKMapView,120,"iphone, ios, mapkit"
56436559,How to change the colors of a segment in a UISegmentedControl in iOS 13?,120,"ios, uikit, uisegmentedcontrol, ios13"
5765946,UINavigationController without navigation bar?,120,"ios, uinavigationcontroller"
1262574,Add UIPickerView & a Button in Action sheet - How?,120,"ios, iphone, uipickerview, actionsheetpicker"
26373598,How to create percentage of total width using autolayout?,120,"ios, xcode, autolayout"
7961840,What does this gdb output mean?,120,"ios, objective-c, audio, ios-simulator, playback"
27611750,Unable to fix signing identity issue on Xcode,120,"ios, xcode, developer-tools, code-signing-certificate"
19581225,The executable gets signed with invalid entitlements in Xcode,119,"ios, xcode, code-signing, provisioning-profile"
11755494,Use of undeclared identifier 'kUTTypeMovie',119,"ios, cocoa-touch, mobilecoreservices"
7623771,How to detect that animation has ended on UITableView beginUpdates/endUpdates?,119,"iphone, objective-c, ios, ipad"
9251202,How do I create a custom iOS view class and instantiate multiple copies of it (in IB)?,119,"ios, xcode, class, uiview, uiviewcontroller"
3646930,How to make a transparent UIWebView,119,"ios, iphone, cocoa-touch, uiwebview"
32176548,how to disable rotation in React Native?,119,"ios, react-native"
25180443,Adjust UILabel height to text,119,"ios, swift, height, uilabel, frame"
24635744,How to present popover properly in iOS 8,119,"ios, swift, uipopovercontroller, ios8, uipopover"
6858260,No suitable application records were found,119,"ios, ios4, app-store"
18617991,What happens with constraints when a view is removed,119,"ios, autolayout, nslayoutconstraint"
26690730,Xcode project not showing list of simulators,118,"ios, xcode, xcode6.1"
44060482,Xcode 8.3 / Xcode 9.0 Refresh provisioning profile devices,118,"ios, xcode, provisioning-profile"
19232817,How do I change the color of the text in a UIPickerView under iOS 7?,118,"ios, objective-c, uiview, ios7, uipickerview"
20984166,fatal error: malformed or corrupted AST file - Xcode,118,"ios, xcode, ios7"
16254575,How do I get an ISO 8601 date on iOS?,118,"ios, nsdate, nsdateformatter, iso8601"
7813379,What does “Receiver type 'CALayer' for instance message is a forward declaration” mean here?,118,"objective-c, ios, core-animation, calayer, automatic-ref-counting"
7055424,iOS start Background Thread,118,"objective-c, ios, multithreading, uikit, core-foundation"
6428353,best way to add license section to iOS settings bundle,118,"ios, plist, settings.bundle"
573979,How to change UIPickerView height,118,"ios, iphone, cocoa-touch, uikit, uipickerview"
32641240,iOS 9 Xcode 7 - Application appears with black bars on top and bottom,118,"ios, ios9, xcode7"
2798653,Is it possible to determine whether ViewController is presented as Modal?,118,"iphone, ios, view, controller, modal-dialog"
39683170,In-App Purchases stuck in “Missing Metadata” state,118,"ios, in-app-purchase, app-store-connect, metadata"
12091212,Understanding NSRunLoop,118,"ios, objective-c, cocoa-touch, nsrunloop"
46338588,Xcode 9 Swift Language Version (SWIFT_VERSION),118,"ios, swift, xcode, swift3, xcode9"
125619,How do I prevent the iPhone screen from dimming or turning off while my application is running?,118,"ios, uiapplication"
45573829,Weird uitableview behaviour in iOS11. Cells scroll up with navigation push animation,118,"ios, uitableview, animation, uinavigationcontroller"
6047117,How to create local notifications?,118,ios
27324020,No valid 'aps-environment' entitlement string found for application on app store,117,"ios, xcode, apple-push-notifications, app-store, entitlements"
28053334,How to underline a UILabel in swift?,117,"ios, swift, overriding, uilabel, nsattributedstring"
2198067,"Using `textField:shouldChangeCharactersInRange:`, how do I get the text including the current typed character?",117,"ios, objective-c, uitextfield"
18931934,Blank space at top of UITextView in iOS 10,117,"ios, iphone, xcode, cocoa-touch, uitextfield"
43795385,"Linker Command failed with exit code 1 (use -v to see invocation), Xcode 8, Swift 3",117,"ios, objective-c, xcode, xcode8, carthage"
28182441,Swift: How to get substring from start to last index of character,117,"ios, swift"
20449256,How does clipsToBounds work?,117,"ios, uiview, uikit, frame, bounds"
829449,What's the equivalent of Java's Thread.sleep() in Objective-C/Cocoa?,117,"ios, objective-c, cocoa-touch, sleep"
6943016,UITextField auto-capitalization type - iPhone App,117,"ios, uitextfield"
32755674,iOS9 getting error “an SSL error has occurred and a secure connection to the server cannot be made”,117,"ios, ssl-certificate, app-transport-security"
7222449,NSDefaultRunLoopMode vs NSRunLoopCommonModes,117,"iphone, ios, multithreading, nsrunloop"
131062,iPhone viewWillAppear not firing,117,"iphone, ios, cocoa-touch"
20344255,SecItemAdd and SecItemCopyMatching returns error code -34018 (errSecMissingEntitlement),117,"ios, cocoa, keychain, sskeychain"
38061045,“Unexpected Machine Code” warning from iTunes Connect,117,"ios, app-store-connect"
27899799,iOS Static vs Dynamic frameworks clarifications,117,"ios, frameworks, static-libraries, static-linking, ios-frameworks"
3936041,How to determine the content size of a UIWebView?,116,"ios, iphone, cocoa-touch, uiwebview, uikit"
6501808,UILabel with text of two different colors,116,"ios, objective-c, swift, uilabel, textcolor"
28532926,"If no Table View results, display “No Results” on screen",116,"ios, objective-c, uitableview, parse-platform"
13505379,Adding rounded corner and drop shadow to UICollectionViewCell,116,"iphone, ios, uicollectionviewcell"
15188852,Copy paste text into iOS simulator,116,"ios, clipboard"
2504351,How to add a button to UINavigationBar?,116,"ios, iphone, xcode, interface-builder, uinavigationbar"
32952248,How to get all enum values as an array,116,"ios, arrays, swift, enums"
32103282,swift convert Range<Int> to [Int],116,"ios, arrays, swift, int, range"
16512761,CALayer with transparent hole in it,116,"ios, objective-c, calayer, quartz-core"
1197746,UIActionSheet cancel button strange behaviour,116,"ios, objective-c, iphone, cocoa-touch, uiactionsheet"
19206762,iOS Equivalent For Android Shared Preferences,116,"ios, sharedpreferences"
1694529,Allowing interaction with a UIView under another UIView,116,"objective-c, ios, cocoa-touch"
17234172,Xcode without Storyboard and ARC,116,"ios, iphone, xcode, uistoryboard"
12632285,Declaration/definition of variables locations in ObjectiveC?,116,"iphone, objective-c, ios, ios5"
32526526,Invalid Swift Support - Files don’t match,116,"ios, xcode, swift"
24060667,Does Swift support reflection?,116,"ios, reflection, swift"
25948024,Xcode 6 with Swift super slow typing and autocompletion,116,"ios, xcode, autocomplete, swift, xcode6"
12701188,What's the difference between “Architectures” and “Valid Architectures” in Xcode Build Settings?,116,"ios, xcode, xcode4.5"
46099940,CredStore Perform Query error,116,"ios, xcode9"
24074257,How can I use UIColorFromRGB in Swift?,115,"ios, swift"
27373812,Swift - How to hide back button in navigation item?,115,"ios, swift"
38454952,Map array of objects to Dictionary in Swift,115,"ios, arrays, swift, dictionary"
37847807,Xcode 8 Beta - Convert to Current Swift Syntax Failed: Could not find test host,115,"ios, xcode, xcode8"
56491386,How to hide keyboard when using SwiftUI?,115,"ios, swift, keyboard, swiftui, textfield"
30930223,Adjust alpha of UIColor,115,"ios, objective-c, alpha, uicolor"
32242712,Replacement for stringByAddingPercentEscapesUsingEncoding in ios9?,115,"ios, objective-c, url, encoding, deprecated"
602717,Aligning UIToolBar items,115,"ios, cocoa-touch, uitoolbar"
4839981,symbol(s) not found for architecture i386,115,"objective-c, ios, xcode4"
24100313,Ask for User Permission to Receive UILocalNotifications in iOS 8,115,"ios, cocoa-touch, notifications, ios8, uilocalnotification"
4733847,Can you build dynamic libraries for iOS and load them at runtime?,115,"ios, xcode, dylib"
12610783,“Auto Layout still required after executing -layoutSubviews” with UITableViewCell subclass,115,"objective-c, ios, xcode4.5, autolayout"
26143591,Specifying one Dimension of Cells in UICollectionView using Auto Layout,115,"ios, objective-c, uicollectionview, autolayout"
24403098,"AppStore - App status is ready for sale, but not in app store",115,"ios, app-store, app-store-connect"
6801856,NSAttributedString add text alignment,114,"ios, objective-c, nsattributedstring, core-text"
5404706,How to flip UIImage horizontally?,114,"ios, uiimage, uiimageorientation"
64901180,Running CocoaPods on Apple Silicon (M1),114,"ios, macos, flutter, cocoapods, apple-silicon"
27903500,Swift add icon/image in UITextField,114,"ios, image, swift, login, uitextfield"
2927028,How do I get hour and minutes from NSDate?,114,"ios, objective-c, nsdate, hour"
612131,How to easily resize/optimize an image size with iOS?,114,"ios, objective-c, image, cocoa-touch, resize"
20416218,Understanding ibeacon distancing,114,"ios, objective-c, bluetooth, bluetooth-lowenergy, ibeacon"
13161666,How do I scroll the UIScrollView when the keyboard appears?,114,"ios, objective-c, iphone, cocoa-touch, scrollview"
35159244,Xcode - There are no dSYMs available for download,114,"ios, xcode, xcode7, dsym"
28604429,How to open maps App programmatically with coordinates in swift?,114,"ios, swift, apple-maps"
45440627,Do remote push notifications require to add UIBackgroundModes in Info.plist?,114,"ios, info-plist, uibackgroundmode"
26303782,Duplicate Symbols for Architecture arm64,114,"ios, objective-c, xcode, linker-errors"
19056428,How to hide first section header in UITableView (grouped style),114,"ios, uitableview, ios7"
9418661,How to create P12 certificate for iOS distribution,114,"ios, iphone, xcode, certificate, p12"
12925280,How to set UICollectionViewDelegateFlowLayout?,114,"ios, uicollectionview, flowlayout"
1938921,Expand/collapse section in UITableView in iOS,114,"ios, iphone, uitableview, object"
